"frame","x [nm]","y [nm]","z [nm]","sigma1 [nm]","sigma2 [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
5967.0,23239.64303032037,54418.99972876837,-89.23900989126466,215.28308891699334,201.327630997385,56.48658741282277,4.040576198587481,1.3310241889681445,3709.6311518651055,49.741923795555344
5968.0,23253.523578978762,54440.49827659348,-59.81328202102565,206.65919016432605,207.16813857458203,83.23533585478613,3.9276933458562047,1.46811319762061,3585.8739000541077,39.34624141547541
5969.0,23315.996580487445,54421.968936641875,-187.21548121038512,248.89673202356906,187.40405330559486,110.55234268507881,3.915054711938856,1.3644785084582414,3304.198901443181,33.922682423018216
5970.0,23262.710568130842,54469.164127035496,-64.53832976940548,207.99816671013988,206.178655337409,85.11098477228798,3.6441056138469192,1.1902120507599636,3394.657028994937,36.680939166412166
5971.0,23282.802273823618,54458.10931496191,-106.45224945828399,220.64293360381473,198.26631300043056,136.87514510164473,3.9958747371976604,1.3754683164693537,3257.620664205208,28.690014254698724
5972.0,23257.503564852155,54456.50616421218,87.4902289383446,173.7063231274973,247.92412167149504,169.05639110592438,4.003238691476659,1.546286529638924,3967.7456127611867,25.637137668114505
5973.0,23238.498654731644,54494.317288789985,102.80754658182548,171.25741070871922,253.26427590487268,104.3293360257008,4.012173483777802,1.314768269120309,3285.4649005901165,33.34093361772132
5974.0,21095.48485959517,52426.355330878985,208.6482723117307,159.36893633749327,295.8380532347334,176.98863567517026,3.840170743074246,1.3593833282191126,3271.6677300229317,25.675851452355325
5974.0,23263.125747891394,54390.715156396735,-46.109092779496194,202.87484753004873,210.14971381134063,103.08168946459827,3.947170688370005,1.2529015240525734,3064.407573058325,32.88810779795932
5975.0,21079.221065665446,52384.805812665465,80.53116120339986,174.8797760508283,245.56653943968354,176.62212257500275,3.9735774331846603,1.7355295773581623,4316.736511900398,25.55653632493567
5975.0,23155.43484907779,54539.25410483547,512.7587512729372,174.14306976505065,473.32748565579635,71.95336719021456,3.6114502674987814,1.5100460406960117,3684.283011406038,69.97803082181788
5975.0,23152.02333789398,54588.70178737095,521.7762453526286,175.68942622660356,479.8397781905098,71.6972045769655,3.657684805858431,1.510810869790662,3787.5822733314913,71.40013313885687
5976.0,21104.84026061132,52430.745777045515,89.67948755269767,173.345026647162,248.67465712958546,223.80071350016152,4.0662840894704395,1.6479970772076955,3755.707999817104,21.97069537014819
5976.0,23249.61031212571,54448.18506833815,42.636965026116826,181.93669966391892,233.48085793603647,59.49732723079224,4.048467508444972,1.2681773269265761,3080.070272771672,46.620788753283435
5977.0,23310.55773141836,54385.1667840183,-161.01290470868895,239.1690268358015,190.29560416296718,108.71209412827349,3.7796341032286476,1.2913906311861754,3538.3476024244274,33.33100076776191
5978.0,23239.32749871841,54377.73606872005,-161.3198431366003,239.27985798123512,190.25821546695573,92.28691779866311,3.537211682546277,1.2908843007489317,3327.2334954702046,36.898929214202035
5978.0,23239.024952127795,54377.52900839866,-151.88217903823784,235.90587308731673,191.44596230732625,89.30435651584722,3.6470656841950713,1.3884816605204104,3728.7419736726015,38.24294477693345
5979.0,23238.171085193426,54399.739738614284,-194.30847431995377,251.62270010583592,186.72581129751626,68.05918677322998,3.6258576774426676,1.2421135758849153,3549.941924268192,45.26013562322774
5980.0,21637.327731969643,52440.660528879795,-488.5927500553749,399.5325924947715,197.82881399091963,65.90559470278663,3.585928650659693,1.3027144829283088,3567.5959114876487,67.33074044092284
5980.0,23287.540888095973,54385.47162687825,-49.222075521178,203.72154118382,209.45784410092884,91.21051472689788,3.762868073310509,1.1481829848833331,3123.2031256232162,34.79043578852844
5981.0,23345.12537886952,54375.00306053964,-159.60842413325008,238.6628321048061,190.46774989309006,76.14887705030797,3.888501466630678,1.3584057242180716,3553.0698402846983,42.3213882459832
5982.0,20935.537360511153,52137.165085673936,-73.29858583440098,210.527002018658,204.39642074909187,38.32260731812733,3.5875743865710374,1.1365421468095613,3183.108577048246,60.902569549971375
5982.0,23315.724617663895,54306.53421865335,-98.47304287268702,218.1294552095477,199.6527873615566,84.12221921727054,3.6054635036401086,1.2390800187119324,3415.5253835222697,37.65692027334721
5983.0,23265.44538026707,54380.128571378715,-17.757059810941133,195.51358521920687,216.84576357710648,106.84377844957679,3.7681655850893745,1.2609478733252555,3055.5041918939874,32.11850050229745
5984.0,23245.210044058596,54279.38395621506,-30.784331447647272,198.81760013149608,213.68070931578592,31.03153979728312,3.565268990410225,1.097149715861637,2947.6734657790926,68.96206674662417
5985.0,21088.765778055138,52352.46357507654,136.5371599158618,166.5140902449445,265.7555946067713,226.30798217641535,4.15620776823884,1.5453602446713817,3669.7281399582384,21.91639290801324
5986.0,21131.673984126974,52400.27404485223,93.1279778856488,172.78354822270228,249.86549272354,204.05202177909374,3.9394603586484664,1.627643901269128,3778.3188558898914,23.173802575119556
5987.0,21106.749515096417,52382.68875701332,195.98472338502174,160.32822797249085,290.2221254760227,136.3913374683615,3.8200207136548543,1.2682207262673508,3085.3279233991652,29.344076244585043
5988.0,20900.441549607476,51972.21679488446,-14.714087357578846,194.7610113462017,217.60670943595701,43.02983481577212,3.522191140162,1.2345095671179342,3577.2967471089046,57.42119880975562
5988.0,20900.4470946516,51972.419463411825,-15.2955246096696,194.9042479617136,217.4606781084163,43.74260269826199,3.4915602949155953,1.182944317456306,3264.833615066572,55.881924903745265
5996.0,23142.228862096996,54757.73475400201,-56.076055147320545,205.6125537041473,207.96475323742675,65.7915297550568,3.771340174876117,1.2915085762448906,3664.23280278939,44.07379033333448
5997.0,23236.403946562405,54657.38911629548,327.3714977281118,156.497859012187,355.3903961433031,40.399302561824065,3.488074654408365,1.0636990923737557,2888.0629764411287,68.2414354422344
6001.0,23361.518775553162,54552.2292713171,-122.1163249479553,225.7225352472072,195.70837731036812,44.170362111197385,3.521729242736361,1.1125357136365515,3080.2852579528067,55.85259693019767
6002.0,22513.050989280375,53770.518583165984,127.38081278625349,167.71341403519546,262.26510563332454,140.18155092061997,4.119946868799546,1.479698260477832,3995.9454585127373,28.813393956201285
6002.0,23272.514020624647,54371.12385378764,-187.8019635727435,249.1206302529446,187.3462845915717,41.72706670816549,4.189005702062432,2.6880780414949825,7201.024340516262,100.32507009704545
6003.0,22554.096019564193,53722.820806449046,158.41556662039508,163.91489938873454,274.39628975473596,177.95124951784635,4.026389775146826,1.7648679455934644,4637.751810893827,26.27213377619243
6003.0,23206.291192774595,54413.11737662411,-124.67844757377263,226.5717182559729,195.31064629896537,37.935752404810806,4.188690646415775,3.5764149377899086,10009.390432266524,131.74389804191932
6004.0,22533.92036488711,53721.551239223554,172.43341128140563,162.4470573808324,280.15516653145477,176.33773525838353,4.016319099225431,2.806562400061132,8086.500913097212,31.319972063318577
6004.0,23252.614394343273,54428.531723656866,-183.5632987103145,247.50853391847843,187.77064413032465,126.04726620432962,4.294312556775658,3.38411354320223,8778.954862551627,45.77014411857995
6005.0,22547.273341380198,53714.03142911698,168.6273361621345,162.83034541401491,278.5743395200057,215.0321748418157,4.271226765171421,2.3727422974017425,6751.874560131137,25.46666166596184
6005.0,23262.429158183095,54382.95566513233,-185.8951056931769,248.3936475593141,187.53522478302094,111.47730463303247,4.262923050661798,3.9084633856016158,12181.943183628608,56.12680179055847
6006.0,22520.55427518605,53772.14734595587,103.08962635694658,171.2140392743588,253.36456579651338,48.01034007173355,3.8784282707107818,1.5338170730949243,4447.770379192104,59.233877751665894
6006.0,23258.100563843087,54402.336180553466,-329.3625240469861,311.0614858583277,182.30607543112578,64.23214575332632,3.5069454910620683,1.6069686606970988,5090.908488589334,59.44488368798668
6007.0,22541.420679729486,53707.6865231775,160.29039507069075,163.70964594898044,275.156442291299,130.86505212222445,4.191384799487903,2.1699916798993515,5821.445923513443,34.44692317195417
6007.0,23271.5311397207,54393.48444656938,-216.41513155144713,260.3720573111724,184.8975585450498,98.08626881298284,4.219576040569561,2.7009191586012826,6679.156038808549,50.16890265979191
6008.0,22419.175008086677,53641.55274487332,-340.3857841813305,316.54496663821686,182.6578174138385,281.52897007041497,4.408029167784631,2.7112202471347433,7540.634453741706,26.189629997854585
6008.0,23234.632003518986,54307.693655568066,-171.164315064034,242.8737827601373,189.10326177698414,94.33051025171571,4.421994079563606,4.291345167827078,12606.672828818035,68.93355292133319
6009.0,22314.237075099554,53654.125463424534,-342.02185381492757,317.366952816621,182.719187101488,222.80959153060516,4.5240604845465775,2.739998935528396,7499.179610150504,31.121591122720837
6009.0,23244.92955661299,54365.257686116805,-123.44760717226191,226.1631286867622,195.50099073463025,127.76515956622588,4.617255669075578,3.076199808476223,8122.158894575111,41.05216572449777
6010.0,23199.579086517846,54315.99333468911,-263.2998502827091,280.1976534558429,182.45135406979875,113.09072581465004,3.7893430804198123,1.1790150351934694,2698.4097346646363,34.20222597865238
6011.0,23219.53556089016,54340.863773298624,-53.45487572252235,204.8850157216423,208.5308494222407,100.04480146623071,3.7328857811699625,1.1984127711647794,3232.321948080504,33.22048145314835
6012.0,23240.349712745257,54332.032149685794,-94.93633351221037,217.03136510590116,200.28535036633303,91.87094916185949,3.6898900168554096,1.2407159276965471,3346.498932716522,35.623138919123484
6013.0,23233.623540735432,54328.78586100197,-183.4898614014179,247.4807277139271,187.77813652008174,91.825842644669,3.6999742821317803,1.1211161131589817,2778.705539501666,36.26831920199843
6014.0,23270.48274969183,54322.08711338696,-137.33501328464172,230.84217806163332,193.43113163527718,126.70513857843126,3.7284289796888825,1.362676977804958,3679.2595814502142,30.36875577581622
6015.0,21290.846653186298,52040.6371291127,297.3496838473111,156.1786575312171,339.1529726378542,88.84260685937066,3.6977117557592267,1.3137563938172505,4035.11032374109,41.798958235454506
6015.0,23210.053525984396,54347.101256674934,-253.23703519575966,275.79707413770467,182.8124311114638,96.85249033099721,3.7558188462693987,1.1795879516174026,2911.7216114469456,37.28821923540927
6016.0,21190.562685397483,51922.33666806041,-79.41191674661926,212.32743462901342,203.19292363897833,55.23955498273037,3.7566985507060506,1.194097959018115,3333.5295333608674,48.51534867372988
6016.0,23286.44371196545,54387.99891719554,31.259207978050487,184.27558250896683,230.1001745063626,82.3463481265877,3.7521464522029744,1.2176464554902569,3167.331531488722,37.38073691938609
6017.0,23254.213999013282,54287.10339888866,-141.20380763525694,232.17264415937382,192.88489969317783,113.23347066323281,3.763472066566679,1.2209573106920928,3025.8777045524093,31.826198684379367
6018.0,23307.897656764173,54358.60866642819,-271.4171857703926,283.8053761025536,182.22538248918963,134.73103334422166,3.6628835095999035,1.5501911046956782,3433.9440470879135,33.016882066643184
6019.0,21094.046246345995,52109.78473519556,152.35593007982115,164.59717078338096,271.96067324101347,33.041152725233964,3.49016235430529,1.112801442339245,3027.295088240759,68.82521122051783
6019.0,23268.701066738475,54312.82933716927,-104.73123728063253,220.09658127118757,198.56059209176894,114.48452015737685,3.651075503103978,1.212022680976511,3271.501999880056,31.124553425628164
6020.0,21307.408554504203,51698.718550251855,-622.9885213242176,489.69409394395785,228.39130937923102,62.62248110002141,3.4670754443932195,1.107496253684535,2821.0755166512936,83.50744209791092
6020.0,23285.437375404756,54321.81909515292,-210.37357576253535,257.94283932026855,185.35425871383666,106.66406924772966,3.50939392696075,1.2905754505814924,3427.72973362212,34.74114092203585
6021.0,23262.11793276156,54337.56226509805,-186.6833680961092,248.69382367406473,187.45672999640536,89.28047172854312,3.87188536036158,1.2392213890697248,3520.6017699774843,37.8353434173517
6022.0,23300.15155898132,54324.641575486,-191.2823449693626,250.4548723440918,187.00972864719432,46.184197051995355,3.7621004403803524,1.1924199214774003,3049.789999317719,57.775166100352244
6023.0,23262.383248852366,54371.900320517634,-215.36362144492483,259.9472015606533,184.97472382076162,118.97948564798197,3.6384808505621957,1.3051186969341537,3487.6129387169763,32.67811159708519
6023.0,23262.16306742788,54371.850375456044,-212.37215120564542,258.743264731586,185.19960487933008,117.70082182635248,3.6792734425014526,1.3659121788333721,3727.814383095825,33.17762506818735
6024.0,22478.36512894558,53637.9121907749,163.99651562385006,163.31202369534446,276.668247367511,78.30698374696637,4.026872388842439,2.943671579857823,8566.463188137332,60.536877452901436
6024.0,23262.08531405777,54373.1805093015,-173.24173683528196,243.64190880470403,188.87049715734392,149.1300488900211,4.248609223410212,1.9251612958459627,5182.494344905423,30.606924340378566
6025.0,23275.9285725663,54368.010185393054,-272.3770298393164,284.23539531502314,182.20251730235339,138.78104029247308,3.5884584377614677,1.2604334148822456,3817.923738965515,30.887521816573102
6026.0,23295.90025489763,54347.38553271911,-132.8584342951656,229.31736003761867,194.07970629339658,120.58438010157587,3.9231921632188786,1.4378930175258198,3904.3745209585113,31.629950514040157
6027.0,23347.972972563628,54347.444227520835,-273.89438389707135,284.91665959247536,182.16803438790527,98.89714853909769,3.5622456458949916,1.2537711486329688,3049.9039519985035,38.031578430657795
6028.0,21391.928860536907,52000.672371452725,108.96024617273414,170.3255738905328,255.46777239214597,39.80733631566411,3.439996332040294,1.0689676393984422,2815.2015736435687,58.48825994023404
6029.0,22597.320100311037,53698.58254639833,228.4527595201402,158.12108518616716,304.90529981249404,65.9437387095756,3.8538679130005282,1.2255850493745446,3359.640902293771,46.78934513872472
6031.0,21405.598036640513,51779.675056709115,-248.97117241612628,273.95555680425423,182.9925457000872,283.1179722301016,3.868621156139524,1.7398430187373741,3799.1321109998,21.07897659458004
6032.0,21336.434442547186,51739.520732467645,-208.5680744388745,257.22243549335496,185.4970110780764,166.29894729916927,3.6100237708696326,1.2617160105529701,3173.3800925609185,26.478753829405946
6033.0,21377.75160295059,51756.71386542537,-238.69066506936574,269.5762918226582,183.4927811728611,222.50732099980954,3.979237155215369,1.5658006944177463,3588.519952126936,23.65824212111348
6033.0,22614.608759886036,53662.65512903519,37.30052983027371,183.02103679218484,231.88097320389346,104.8458216303277,4.055039934499694,1.247812253023392,2958.448150355939,32.43550777122121
6034.0,21363.44122482629,51759.99507082837,-241.3079592484217,270.6833279777563,183.35655264728445,203.67251382656173,3.6491862952202747,1.5195115278451883,4122.239858623604,24.842990216400818
6035.0,21426.527132964187,51805.55811232025,-231.98546323513776,266.7647293993201,183.86944115722324,210.78635072393502,3.773477340753283,1.7026984025995124,4136.743807352246,24.73643131798021
6035.0,22643.93613471426,53720.200465796086,-91.08193329860299,215.84581885872413,200.98733960543473,30.702999068353165,3.812589979295259,1.1501277563169918,3060.3210106489078,71.93869670771981
6036.0,21395.72613613729,51787.78871070036,-215.40684633467583,259.9646491870714,184.97153246958146,227.5756491046235,3.9667265064571122,1.6310714599970415,3926.6303756775824,23.1385142155849
6036.0,22669.191899933634,53691.11901956998,16.950614050371104,187.3612040435282,226.0112720883125,116.18824046745654,3.9202625062951295,1.1581017353604786,2679.8592068822304,30.050127064793003
6037.0,21424.650833624783,51795.24213924993,-128.28134112059547,227.77456972966107,194.76117933863097,196.61753421850227,4.288177296986075,1.380734230139666,3119.4981443038805,23.38921496540486
6037.0,22639.04323444692,53718.94601192867,190.77967966445118,160.75902659186406,287.95498766290797,99.52177315809914,3.8955687278671287,1.4016702414848592,3742.898811140229,36.33325775445769
6038.0,21421.15203958197,51787.452726700125,-165.04190007928275,240.62972632867175,189.81146066984286,153.85768564093257,3.734440121088522,1.3933391025200268,3795.1890356458125,27.50653118776496
6038.0,22645.587563089113,53657.01672132331,66.38907804235637,177.38157188859563,240.9075455139682,113.49464978584659,3.635803076252909,1.1973656905110122,3015.941523888644,30.808966295735257
6039.0,21367.804419990855,51808.14671943495,-279.85275726359134,287.60934365906303,182.05233525139093,181.5243656276028,3.793648465409123,1.5054772169432191,3646.191888773604,27.429797011037277
6039.0,22634.89851186925,53688.83980040424,112.81756455589586,169.75653158493765,256.86629730218,120.82002977971604,3.8579010492081656,1.5556754656484053,3843.822294968048,31.82644434961074
6040.0,21429.424896286266,51827.977127723934,-210.65985899577908,258.0573027710281,185.33188863593128,179.5360486710383,3.8392837006764067,1.4496862027723083,3712.406138019615,25.971712353984653
6041.0,21395.138316980025,51790.89039348743,-239.05458046647152,269.72989514693865,183.47347676163878,201.12866590524246,3.698406839459451,1.4611696611266434,3295.106531258988,24.805623377940094
6042.0,21421.512832559838,51819.11073182215,-178.249491017669,245.5074505395604,188.32510276755613,164.74737092941928,3.8041114156000004,1.3256398591903538,3031.3994723442042,26.363589805382574
6042.0,23327.989977416742,54391.21720923814,-164.12858880647607,240.2974913308972,189.9199494657117,111.7717382054352,3.8448792628950446,1.3070145098518764,3616.2028976782826,32.91202812259163
6043.0,21406.33225779327,51810.07407157841,-172.2460151389945,243.27331827124956,188.98158617397314,181.548534017709,3.744079070527638,1.4227364368143702,3734.940353714108,25.128806933806207
6043.0,23286.814005871045,54425.665213523505,-33.8895984444428,199.62482966641318,212.94843183967475,104.23629576104838,3.7913430702850346,1.2781343688883757,3537.070563441887,32.749793497606625
6047.0,22990.74827493401,54236.54029471809,-161.67920817001826,239.40971361840081,190.21454654388754,27.39701714164093,3.6686764530499714,1.2643280508980617,3418.816514880439,84.90807533385924
6054.0,22575.6767702424,53771.040933514305,86.94217780754892,173.79735761168035,247.7368991096029,166.9549665907058,4.125905929269238,1.437715942548981,3372.4289010673565,25.46631511383418
6055.0,22594.707349179993,53726.09718293589,111.4327904130817,169.9594734217292,256.3627130259426,124.36011187872028,3.7416877922329026,1.2862141916349936,3208.4278850941905,29.914357645785607
6056.0,22593.133345479437,53752.812038390686,92.53040683891935,172.8801752409327,249.65838518216287,136.09540772552631,3.834695342112524,1.449428792236876,3993.0211028736308,28.87540557289624
6064.0,24339.64860917138,55697.921991496456,-22.128843534339254,196.60751770131003,215.76686932813183,20.32773738967542,3.6597163254690956,1.058991247013366,2613.7981183095176,92.14900855292146
6068.0,21077.12146754927,52256.05544520464,178.48991561158152,161.86058658638765,282.6971236929311,39.997793181658864,3.6271289640151765,1.1142697506507422,3369.3336209711947,61.20093225421296
6069.0,22990.45009229438,54096.11400983324,569.0365284966875,184.83774377680837,515.1472498105577,59.343126030220894,3.563920089366337,1.2791059637998519,3584.8886789608305,82.88915192860355
6070.0,22638.831405006338,53766.3076875745,198.0994610374339,160.159276084701,291.15008154789723,91.3627675988084,3.837743057577517,1.2555281732024082,3069.3476115945873,37.42171685886106
6071.0,22636.388034091793,53802.133896534564,177.41172600845354,161.9628843858484,282.2422250025375,127.1299515169799,3.7190156880542427,1.1907373904600562,3098.78964227944,29.93129232023754
6072.0,22656.491485514704,53752.921352606754,128.13439467216702,167.6122224112283,262.54957661717043,89.71038494828782,3.8161221151098434,1.1637402375510053,2940.565464418661,35.893439481619424
6074.0,22608.958156189725,53672.2253686705,93.64133222619532,172.70076285670638,250.04366458571977,206.62706175642506,3.9138361547629286,1.2628663807760656,3242.9673695273436,22.1278184972537
6075.0,22609.385375355294,53684.25816092447,122.39824957623175,168.3936948237203,260.3968749601397,228.67456918787343,3.923953414457095,1.470294482915199,3684.58452189593,21.50541096372319
6076.0,22545.546179131925,53706.73553660895,201.85327565535164,159.8680206298326,292.8070190778006,216.35705373214878,4.202858556873124,1.2518813931673798,2702.233085352875,22.517381856936748
6077.0,22516.555664937478,53687.94967325424,140.13897311591967,166.0603510830547,267.14897356806193,149.571419989069,3.690401443385976,1.500616244398051,3679.192634101479,27.924136575184658
6078.0,22525.325337192393,53643.25180029877,113.34019272980808,169.68033049152075,257.0567963303231,135.33082390799015,3.814804678362719,1.4204608154415812,3658.894668931819,29.030346249335956
6079.0,22536.193848838575,53662.56459023516,132.9961108061501,166.97010221790634,264.3969140102837,150.36660587288245,4.020357126713964,1.2383699680340976,2899.927909796697,26.776925506058586
6080.0,22565.155632132737,53676.67069238908,168.2180532020835,162.87223912688893,278.4051100507522,160.49867008630787,4.05958519718334,1.4703433523367377,3835.125103945161,26.99155534724947
6080.0,22566.26487070677,53678.43538029995,166.78292991091206,163.02017555243472,277.8128894442891,161.75591655111128,3.9964390350368633,1.485822504878665,3736.0290736359652,26.903159216198752
6081.0,20000.21488378867,54517.79758957209,152.9125371629991,164.53329860201703,272.1830411665912,18.064308915392967,3.285166482312355,1.0774453335756893,2892.504142206279,105.95004459659133
6081.0,22621.226157102228,53700.60533977364,-57.97258680752399,206.14232043636588,207.5589503187835,53.95531856228022,3.674040763525595,1.225280129638145,3242.805686688652,49.422937309905905
6083.0,23016.916812919804,54117.84544762599,-77.14076396330822,211.65513406670468,203.63617166186899,32.980861901042694,3.7005330185944625,1.0634740397086175,2378.680624054526,65.93709325948497
6085.0,22572.54942566907,53757.22323378061,142.635745888946,165.75179612285794,268.12159965053837,68.31801797274474,3.7672402031182157,1.2008797898077357,3071.3200771950665,43.1416644225369
6087.0,22551.014722141736,53644.35485986827,94.37483166895788,172.582835067268,250.29864772164444,45.097000620504566,3.6896922105126966,1.1854656301228716,3316.537645529162,55.480121084054765
6089.0,22522.266808933575,53678.49625796748,217.17077852735375,158.79420682605505,299.69743655929557,52.76608812766321,3.8455281515622914,1.273383751663466,3653.733367824804,54.62309002390918
6092.0,22568.136828267034,53723.92916703352,146.76762672882737,165.25192212604773,269.74330619375377,84.44911544227308,3.602519365991887,1.263804666674298,3465.682884203809,38.30165521265917
6096.0,21630.00925202622,55091.30299304003,99.14567641946384,171.82611348156678,251.96873459168714,19.959187204873963,3.310445223464669,1.1854265591510593,3400.4864283061947,100.71488909997774
6098.0,23188.145067904603,54212.17171993674,-418.643967145231,358.21661169567153,188.24649912670657,66.6450477232853,3.4779879255339057,1.1102569166153855,2859.555962779186,56.079374248821026
6100.0,22649.254268379904,53668.94874338443,460.9909581639427,166.50080487269366,437.3339265430706,51.83983515437588,3.730811574169323,1.2387546797701627,3474.8992764452837,73.88198087903538
6101.0,22609.758277656823,53584.8573562755,40.98850993529449,182.2692713622108,232.9839544907811,48.71589565855079,3.472277837327947,1.2091308260801144,3643.7632845119556,52.42393681890855
6102.0,22571.775982120464,53616.14530865341,109.10390194190373,170.30417199884096,255.5196207545676,33.51417058768258,3.6163946569256153,1.1960846918877182,3212.4973008523293,68.86691190291617
6106.0,22645.096046627736,53591.66071430976,41.554404726718566,182.15486304990702,233.1542643991239,95.51384243350859,3.8457830489657288,1.4682913257914354,3541.183097555824,35.793445811055804
6108.0,21655.347001847662,52240.754011671794,-675.6055156425767,528.8552411282193,244.7106867680035,105.8376380841984,3.6886992790130133,1.328065783077284,3695.1136244529393,68.81314464489925
6109.0,22656.352615783017,53604.113756775194,-26.920575958066504,197.8237664343417,214.60376613768054,63.01372955470308,3.5221258877160055,1.2016411650368084,3420.564380410777,44.152441553667536
6110.0,21441.27511974786,52267.25110570017,-575.3447629576805,456.10925881572047,215.72798942384387,62.64739747902934,3.4478077181007007,1.1231392624314285,2977.6016445960745,76.51633526352208
6111.0,22638.87126360023,53603.321255340496,-121.03844704631432,225.36682626694383,195.87743766517485,91.55087250154632,3.7666845031082805,1.4081340409068939,3446.694143929761,37.24544863886002
6112.0,22685.933004271195,53623.10789936951,-121.49898758009464,225.51869701390197,195.8050781327881,81.77018551219044,3.647831879121297,1.2457919959518475,3316.891490555382,38.71504923754943
6113.0,21600.001091411646,52246.51210142425,-537.5973012062465,430.76562343867494,207.121236585386,97.14397073507577,3.5835164143958975,1.126082028440631,2972.3468601151117,52.738254019224705
6115.0,21460.92433117495,52223.36324500187,-439.9411260937839,370.38931653117413,190.70554545940536,56.88537404676236,3.7814233904440666,1.1686353096570918,2961.772175766599,65.84932899424501
6119.0,21698.371290681982,52229.742934441085,-123.92981492930016,226.32306060037936,195.42625954664297,32.78301071359185,3.5035924494391004,1.0898742239490538,2952.815520555188,68.051381097611
6124.0,21567.20157699477,52260.22212902471,-265.14702401631865,281.01407769199903,182.39480745926005,38.761653113013836,3.5349507926004966,1.322363187972915,3709.8847943583364,73.04462354830513
6125.0,21332.47522229562,51774.59392806428,-133.0229303643915,229.3731124897003,194.05555996004898,112.35136081273073,4.179341572737093,1.2007966962296865,2759.29015868004,31.757924512102054
6126.0,21377.782708375726,51798.02896580098,-143.17996533983907,232.8567721062268,192.6109983514183,199.03637194328635,4.061632847403801,1.6882533819940124,4648.945911540785,24.234592853155487
6127.0,21354.556341494314,51813.676835031096,-209.24104942859947,257.4906566456711,185.44346492725944,248.0089537749166,3.7672955496963954,1.7709681595731699,4437.14849121871,22.244507467348253
6128.0,21404.830098820785,51761.8184020668,-178.18132243711258,245.4819234922347,188.33237801572167,203.13952162510287,4.003616013876156,1.7100929522810433,4346.763330728174,24.4410533524636
6129.0,21396.35685917108,51833.3993258766,-78.14713329639669,211.95253723169515,203.43920106756,177.0639722881599,4.706200147162227,3.373019304709139,9894.455703442,32.87454726910999
6129.0,21666.02078192463,52240.91587995826,-503.75329302732314,408.9937694698347,200.476583478788,262.81178272990644,4.354677540195266,3.262911048790665,8508.883635227598,39.03766989785943
6130.0,21729.609515489665,52120.164455776176,-837.35948638132,662.8536128968212,310.2221330747396,436.8664938180891,3.647542412812441,3.6913108447046414,10095.521869984887,59.5122052435645
6130.0,21653.143107479045,52248.30833623882,-492.1342260812267,401.72655587801154,198.42912123984115,275.7724342803606,4.202671331696259,3.742370466945641,10253.472436128492,39.90929299738499
6131.0,21406.877346100937,51837.23043137833,-67.7680019842193,208.92346986624622,205.51368971288218,192.1028380059485,4.2987403279018075,2.9460463202594074,8908.809420047528,28.850716607844102
6131.0,21408.658074068153,51839.84780622476,-56.518785631018325,205.7359709753554,207.86973692778088,185.33147043639408,4.5704016787642425,2.9096356423750085,8160.401418430919,29.361908878127565
6131.0,21692.08076871393,52147.666013543625,-517.8602331349484,417.9594819957646,203.12302699625172,229.75055261223062,4.2647724865482415,3.2145484609061223,8640.357761816049,44.29859787482763
6132.0,21362.86013544412,51780.61130817553,-178.7842556766075,245.70783009208697,188.26817301559782,224.82377975159514,4.085166373804082,1.8135150615084135,4440.785534055814,23.281427934468717
6132.0,21362.827225191617,51780.6932813909,-175.2606694933292,244.39165459290922,188.6479452868431,222.09660098549304,4.175598365957506,1.7947383210295713,4142.695739517332,23.354717332882288
6133.0,21352.827106529647,51745.074299745414,-187.03221910383465,248.8268243989313,187.42216710295617,232.79629805151853,3.875567067264109,1.6525555840283608,3441.9278491607997,22.479372606913234
6134.0,21400.529099436128,51759.87376431476,-172.69548464175773,243.4396039399874,188.93133187378217,170.13168592242562,3.782303973916894,1.7937922331629266,4433.252221204355,27.51587896812151
6135.0,21341.378614270794,51770.90227436616,-272.6030546740449,284.336761780636,182.19725158788313,189.34285901418224,3.7315826961584904,1.4116521602711334,3484.2669527886496,26.235502617516488
6136.0,21357.89091218627,51751.205565779535,-315.58386187315494,304.3414720657135,182.01761946227347,185.23104194775937,3.5372929162465994,1.3426129752171752,3597.906951282324,27.383373298458466
6137.0,21408.19349475328,51761.221323964965,-268.2295767944981,282.3824861855823,182.3071666338359,217.2255570115498,3.6769422537450245,1.5872459419428184,4349.866176384612,24.633636392053514
6138.0,21351.803340424784,51756.318677165844,-240.3957769102818,270.29689199723435,183.4033429625997,213.0553429338411,3.9318230674079504,1.71946519945534,3741.653913367128,24.786505574696314
6139.0,21334.801936017153,51779.98385272085,-208.20570874002462,257.0781581457933,185.52600918937097,184.65193760478758,3.894555903248223,1.2665371407913741,3035.633247614223,24.935342636366556
6140.0,21685.88556965644,52171.68322062676,-262.10196213180666,279.6696358118709,182.48963839477946,268.9114612901287,4.313421128789222,2.8497251504437537,7601.933473112039,25.29947789176969
6140.0,21687.594741757326,52171.24643459421,-265.2822120782841,281.07393405858954,182.39078759250233,265.5013571664455,4.4536230300836,2.8103655517510564,7177.366006070431,25.464721429445493
6140.0,22285.08760837983,53857.26093852731,-63.56832580763784,207.72185888082828,206.38017446869765,40.120420259960355,3.529923717662244,1.1644975518302079,3778.8334194034987,59.401422648619295
