"frame","x [nm]","y [nm]","z [nm]","sigma1 [nm]","sigma2 [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
3.0,48179.29663903832,48943.70483926053,-971.5670485153163,1009.5015036248377,325.5285184504355,1338.798486062903,4.6579506018526935,2.4808763650724033,5109.840693374745,28.48627107387594,1.0
3.0,48312.3409967505,48930.94901773229,-931.4045297387687,960.0146318130858,307.27576543649934,1265.4078056981148,4.655324957083582,2.4036435189189835,5226.721037653491,27.166557283276372,1.0
3.0,48659.64492478172,48906.58933822957,-941.3560173382663,972.1347563149116,311.68388050298563,1157.5587451352646,4.7156778968547375,2.525511909896557,6273.2427672984795,30.02053722983345,1.0
3.0,48848.36539025183,48895.80770606669,-977.6088647505636,1017.0776459982725,328.38072979103674,1140.976206616313,4.453112090997188,2.5931984444834266,6682.221939493438,32.90646084835507,1.0
3.0,50112.56153365187,48872.05329131219,-952.5001723326332,985.8183030329735,316.7098821709914,706.0365055273601,4.274095516957989,2.4825439202863224,6771.410517134498,43.86051094716583,1.0
4.0,46189.33690978523,48912.65082175524,-22.985757993893852,246.9928867184949,222.77855289548975,168.75765500066842,5.294789754220991,2.282477367458039,6562.712255712136,33.80238106996798,1.0
4.0,47931.95641943315,48993.95410990117,-984.2473739668651,1025.441702823725,331.54670321450953,795.3197411446258,4.6216687905916,2.0952472179091033,4809.755565765378,39.33877038134134,1.0
4.0,48214.33256511896,48966.4694710959,-1053.6445827681002,1115.3653045278415,366.65361910752705,995.1881636112965,3.8128385450447504,2.0497431596412516,4572.239321392798,37.869532699087216,1.0
4.0,48478.41152966381,48919.65099480039,-1077.1147354352372,1146.8051868667865,379.35732665424143,971.2314847653195,3.8618163634498024,2.178519565881516,5184.35657009774,41.43485201786315,1.0
4.0,48775.22287515989,48868.72470279102,-1073.656292331735,1142.1397320754336,377.4590002961297,871.4495657186836,4.09751789082844,2.310683044972594,5657.406150686842,45.99256813141923,1.0
4.0,50174.299912963805,48733.595534048865,-1065.0941133821439,1130.637844053915,372.7984712773778,681.0292028088433,4.144314370865837,1.9488404556697652,4537.81114646765,49.91847306102191,1.0
5.0,46933.55818809256,48891.99762949496,-1041.329648477004,1099.0763920091242,360.1558303423195,781.2163296662183,3.7425652495101858,2.207674273398673,5778.452020141899,45.73853078899524,1.0
5.0,47291.038081940955,48942.063491570865,-1040.0777004085596,1097.4284540268768,359.5017310261703,773.256832954477,4.259816535843314,2.309396684210292,5958.871104850222,47.083830872166374,1.0
5.0,50481.90272804647,48695.44782268694,-884.0604485046952,903.6322955947471,287.3378493337393,737.5942896407861,4.649101763648326,2.8714592573980324,6529.870836163551,39.81871668829414,1.0
5.0,50072.27655823299,48690.31189665306,-869.5122625273409,886.731331076931,281.55430637634726,915.3880639588886,4.36112024383685,2.4368830833821913,5725.880087830634,30.46013432644541,1.0
5.0,48097.822116147625,48941.552725487316,-975.092389980276,1015.4605606515736,328.43606369123165,1232.5545517818978,4.375428591942892,4.0522502728641125,NaN,39.70543488101815,2.0
6.0,46883.625768849524,48795.201040175154,-943.8974113566911,975.244943132121,312.82171552372563,531.7740302362419,4.162097696990169,1.7812878020506533,4564.471653652612,45.27227120839749,1.0
6.0,47166.564523192115,48911.39343682787,-985.3609246319254,1026.8487688802206,332.08105633616833,622.8948118128378,4.16557029915462,2.2775032302875573,6091.092253496796,49.34455894450508,1.0
6.0,47665.21872135698,48970.657068762725,-932.8236442654405,961.737291837386,307.8997630869729,603.0664629846291,4.35250484348707,2.080853437586334,5196.133223619445,43.39783341031902,1.0
6.0,50401.504478652736,48700.53976971911,-838.6334721805044,851.520120283232,269.81314072862466,629.1412638825162,4.562490480174887,2.4353505374790085,5407.595420845983,37.60388572279131,1.0
7.0,48076.05580653203,48997.93433430651,-1033.650264223153,1088.9912991696965,356.1624273383151,878.62435126468,4.0059506326509045,2.1167858142767706,5048.783239469628,40.44910427089612,1.0
7.0,50370.53065544463,48763.70138302934,-857.087681637095,872.4554211982022,276.7426891237969,496.5217970199499,4.437663549437003,2.057086004163507,4718.739774821117,42.865929399803505,1.0
7.0,48035.33481834144,49014.41096453049,-959.2484678054766,995.0574922449503,320.5236702359218,1402.7649085679686,4.342754658524843,3.989293400269937,NaN,34.11122810673338,2.0
8.0,46914.54986498116,48855.11045353899,-1018.0052176075425,1068.6172114200467,348.1658016556401,542.4424992712998,3.5581348223296954,1.631443892456743,4510.032108814722,49.52264616184396,1.0
8.0,47405.89841863673,48908.39535584687,-1118.8388652934927,1203.9801034085292,402.9779001931069,812.3524099349344,3.445757501893623,1.9920372582476198,5196.477960554105,49.1336811515847,1.0
8.0,48111.09255404173,48992.33508394851,-1039.056226276889,1096.0849836054854,358.9689312144369,804.0440774075396,4.014878618950204,1.7781863682830934,3850.287698020845,40.40457879067392,1.0
8.0,48415.900845009644,48923.87785702651,-997.9860829932082,1042.8835154114897,338.20551246619783,552.6009625524496,4.512197387673768,1.7112526219979798,4114.520590873019,48.02429157814492,1.0
8.0,50738.47753383785,48764.78336319096,73.41351768983685,217.00046988074106,250.72180199935298,158.9641644688959,4.809162180104793,1.944781980569536,5582.338565175661,32.873157722819776,1.0
9.0,48325.627403564475,48996.04804134762,-947.7670690747532,979.9923715066344,314.5636951611328,725.3708596431411,4.033694160568071,2.434350958930308,6364.479884847717,42.11007019242721,1.0
9.0,48235.15685033056,49018.10609635858,-921.7631248565361,948.3612323357963,303.07698617320705,677.1604999436682,4.1560052902320495,2.4394691490842613,6842.662862052936,42.119394109568105,1.0
9.0,50696.84071169776,48777.80757281034,242.7388626866494,185.53366225601195,316.9490409873964,204.49006331922715,4.75890300185451,1.9576264057197668,5266.718851854483,29.316188684782716,1.0
10.0,48225.962322772684,49069.31263126125,-872.5379042988692,890.2298510430984,282.7438473120481,631.6345949690664,4.140480808619764,3.008930472161261,6872.303993026942,45.128818186856535,1.0
10.0,50534.64895690122,48822.31794205272,150.51397147178463,199.319723249241,278.16817007736813,272.19407229657554,4.604619304436509,2.3561060323104575,6396.886219527351,24.785261599959238,1.0
11.0,48069.169146850014,49247.61048829338,-380.5465558808762,434.77368793229266,180.98378652113,278.6102116663217,5.000733293062984,2.583764659559582,7620.933502856613,32.1135992232831,1.0
11.0,50415.05939637291,48733.22767556917,166.15795809459811,196.41633386019012,284.2900088307115,261.0033164280329,4.8509163633932175,2.0945716306067026,5824.600023879144,24.69434639078002,1.0
12.0,48152.20354751499,48993.192464489985,-970.5947047179748,1008.2854477589515,325.0720947077121,474.9214511289011,4.287259065238222,1.6081939617952123,3580.2605560424086,49.438932381712114,1.0
12.0,50424.34877054647,48675.92258939558,121.48599398469626,205.31848478015618,267.3030001619072,204.5568999823594,4.833013100225332,1.9375614391340306,5503.286312621745,27.942427410377316,1.0
21.0,48592.9966937951,48961.519969603694,-83.95622120431017,270.4864946276612,208.7611863530955,92.23849600379154,4.391940069668479,1.6539043929358639,4500.36120842557,46.17259414902724,1.0
22.0,47636.99256449127,49062.06207675827,-835.4813428339698,847.9763126410854,268.65546915932464,422.2554422218581,3.9305086754136944,1.7735597235499256,4342.202627110394,43.26376251992987,1.0
22.0,47707.13731319275,49053.65341345791,-887.0394767709804,907.1177209321678,288.54204007815133,479.04642134956066,3.7954138693215933,1.7435246930951451,4291.408018444809,43.334128979006394,1.0
22.0,47960.838047323996,49017.487234711254,-858.2113794715249,873.7405684748112,277.1730201795473,386.92425623015265,3.9240820668718577,1.6046080254048545,3918.321910582502,46.09846061115597,1.0
25.0,48395.92705675967,49156.96960332166,81.2628576035685,214.9441532088018,253.30889585255068,246.47694136153814,4.950003161527627,2.1483676134145657,6188.399292294116,25.402208567517217,1.0
26.0,48371.23065986923,49195.800457036145,251.70950366618024,184.62073060849016,321.0671377465844,158.5321043418302,4.406232279972643,1.936183395182456,6433.973486053053,34.83733108763052,1.0
34.0,47965.07153885353,48967.746451794636,-809.7016508300892,820.842042521915,260.68153921245494,569.1494282544899,3.798779305851304,3.4264894317961945,NaN,46.71808224057708,2.0
35.0,47737.22622924752,48964.07325740898,-822.9926646750407,834.0279129116698,264.1432274024698,370.368888122535,4.030326715464579,2.042755379126539,5826.295625747732,49.65067662854228,1.0
36.0,47541.2004005921,49122.409275091035,17.71126268583083,233.26208172093754,233.7115869189295,135.86190900476757,4.079563990353012,1.8243574122493385,5412.306597862133,35.79181071922814,1.0
151.0,46607.77358194477,48901.0858456209,-873.7416844992397,891.6241708798522,283.219057462178,378.7679916933623,3.4598479837920695,1.4759398161737523,3759.118271633508,46.60549444981642,1.0
151.0,46541.61855682985,48911.662560221484,-828.5998351904452,840.2722762503784,266.1544319754943,327.44710712441395,3.7472849712572693,1.5364511633526305,3979.10251324517,48.16527440996933,1.0
158.0,49990.4372622139,48803.99439645096,-78.4604735001828,268.22508058405907,209.90850937853745,71.42389038339712,3.759161372479046,1.1184715983685474,2800.7347937727914,47.73719089003559,1.0
167.0,47124.72181844147,49027.12221789668,-392.2331179781004,442.94579502006417,181.26207904157525,179.51709201720882,3.910652292423943,1.6118611066540458,4376.372684762858,36.80715809984093,1.0
169.0,46947.46078917391,49034.33307864784,-494.81041730130875,520.2018751373133,188.17099306079632,148.82176053949073,3.692963805663581,1.4099901110220252,3939.0494004967454,45.509597853383035,1.0
170.0,47042.83652162672,49045.83832060455,-478.00248131056674,506.86325509711736,186.48960050508518,197.19216766704486,3.833908942218142,1.444754450225628,4095.3251331869574,37.19275738781126,1.0
187.0,47133.21598905015,49112.26550913879,-415.552013605025,459.63697315684345,182.1284192649312,306.74280940753687,4.106256207150185,1.7431571291458487,4242.548166261691,27.354695368165746,1.0
188.0,47291.80173970273,49133.239116599114,-431.99831047193186,471.759734176432,183.02296731530458,501.7631731268376,4.075857775595009,3.2429593720294143,NaN,24.832957648878455,2.0
190.0,47381.481058928075,49190.619323604995,-315.40112432340123,391.5791967670375,181.33972631818864,417.7092653054199,4.263249426811179,1.9111424733397402,4383.867925943537,20.893707391728153,1.0
191.0,47405.83715231939,49213.92907461325,-275.0944542832173,366.8580729325738,183.17957520085818,294.69910583564143,4.23345253210126,2.0477593520899453,5608.799191851895,25.529305597849525,1.0
192.0,47457.275579718975,49172.314328084365,-239.4492820100566,346.2724809620901,185.83826626095112,187.36994222348213,3.9991125974298622,1.6351234564916421,4514.532128402513,31.159946608392296,1.0
193.0,47383.64025543028,49172.27531502434,-268.56547023865613,362.9978593647259,183.59411982365998,318.435902374518,4.279018700950315,1.6864321422628947,4517.926073463767,23.093173243557224,1.0
194.0,47403.26652861888,49137.42140912672,-466.5202996809578,497.90426387065503,185.4647504081528,223.23821282883782,3.9208572089824125,1.427183064028458,3723.492523336318,33.73109301683318,1.0
198.0,47191.773036721956,49123.40858575881,-419.94973381022925,462.8422411391886,182.33824884486347,189.98819203940087,3.851512006115912,1.5245487728434686,4183.629577549536,35.99195608155472,1.0
199.0,47169.397101448136,49163.21656585856,-371.94098879940316,428.84532624412066,180.85101896568005,596.9748386079694,4.003625368948584,2.9990917746666454,NaN,19.859505167130134,2.0
201.0,47135.599215432594,49170.041329227955,-314.7340736388909,391.1576099428846,181.36009911243573,250.57136015679814,3.794887469815429,1.636209987565721,4185.083912769952,27.57519803448191,1.0
223.0,48946.783060827605,48635.3494534683,86.80166079342862,213.52809938550072,255.16270757191634,78.86152621379279,3.8797356882111695,1.2041886588218065,3022.241928178143,44.806055437524414,1.0
370.0,49568.163740013915,49010.79769257385,-452.10470092670516,486.83249717610954,184.32033417766158,145.52129290630546,3.7940128630658183,1.4007250520097452,3769.380194806106,43.488250563708945,1.0
371.0,49507.92733764806,48904.09990016588,-382.88824442072587,436.4008516034388,181.03121080598248,155.99658997376247,3.880321104977624,1.285768719234715,3221.672621489945,37.32193769072826,1.0
372.0,49404.90459737899,48927.6674438422,-363.86851420944055,423.3342230297993,180.76689339189042,148.6982046101206,3.8350229935122773,1.4945838996348701,3721.5603408182983,39.42257458131009,1.0
373.0,49313.24535069947,48928.61809074886,-265.06704105322603,360.9459794671343,183.82961279929356,88.23303994206007,3.9353789356999407,1.284949320119191,3300.0799497488993,48.31353586865488,1.0
373.0,49312.07792436832,48926.99839228212,-298.0495771206735,380.74923992909373,181.9799848919388,93.7921445450928,3.8183983287779264,1.281033767352001,3363.867709002384,47.678572977487285,1.0
374.0,49282.247950072866,48841.122177004276,-476.96058121719113,506.26967816196077,186.57388787448122,375.1283683794013,3.9692440827056275,3.0769929811563363,NaN,32.0318749001149,2.0
416.0,47924.78738437389,49092.78994351949,362.077644229801,179.59898703791765,376.752040036702,136.52195157054558,3.6980891980866066,1.4242661563614003,3825.1170510392935,37.91310332543901,1.0
416.0,47924.41513889516,49087.417851171456,380.42257443452337,179.8776278872517,386.90749819037904,138.51029656313477,3.6961448171789772,1.4417576423777725,3988.6022269734817,38.38719440070253,1.0
418.0,49969.53626390459,48930.9950487059,337.94287679720406,179.71580963234325,363.7820876495079,136.72332676177027,3.5480874978339707,1.3777341120268634,3848.210859384703,36.7042549197058,1.0
451.0,49630.77524838089,49084.783897357745,-82.12607819319142,269.73025633019915,209.14070094040736,77.57052128020459,3.845897376034097,1.38445603632441,3973.475220798201,48.55033376160792,1.0
452.0,49533.85134204705,49082.62582585664,-338.7399131876612,407.1981705207475,181.32879045556766,449.02668134294356,3.6819388337625036,4.312374207288977,NaN,27.685701255874644,3.0
453.0,49706.7924276185,49030.11387582433,-328.67040834152397,400.05279217974294,181.00492685714516,95.35919631540663,3.6428604407879788,1.3256574468198665,3265.4154269580886,49.14497854545643,1.0
453.0,49699.249218334866,49029.553969419234,-300.16754303917037,382.0559542209978,181.88953933367964,93.1031012031348,3.6551626241158095,1.361699564626524,3470.8417299103958,49.05958483246543,1.0
456.0,49429.41415098363,49104.55141414898,-282.22164157799244,371.1178614255643,182.76413647547025,120.07748239044085,3.545216294112362,1.3793687016427965,3864.9945438344066,40.887632125427366,1.0
463.0,48075.4398024715,49130.92747730135,137.7101138664212,201.86775129498068,273.2965311266306,92.034850393338,3.6300508011590673,1.2377061587325806,3177.375760790809,41.21279537865574,1.0
467.0,49887.18159819134,48833.37999532097,304.0008272500595,180.80955711002565,346.2928737282667,234.1597800176611,3.886206643965534,1.6745265830903522,4225.315125734459,26.786490657288564,1.0
468.0,49911.734783506865,48864.94087376661,252.55037350312742,184.5390462844076,321.4562944076552,148.48578816652523,3.888977206427646,1.4582443163511356,3556.230830197032,33.273734788997764,1.0
470.0,49965.34414323772,48921.51990203087,280.0227357052931,182.2370599989453,334.46696466812097,162.0048136636124,3.4336951356295957,1.3544736984599992,3572.0198964452766,31.47579498091098,1.0
471.0,49987.51417760982,48976.56366218861,174.91236882568893,194.89230106606152,287.79719358638283,120.33560968702518,3.7081343699653107,1.3074731027247737,3754.800793803256,35.66068827420124,1.0
480.0,48010.36183444265,49237.39503886848,-74.55596693003446,266.63574316095816,210.73762180803666,111.43254677698462,3.570521600543821,1.424865261451267,4411.401871698659,38.393695819781314,1.0
497.0,47683.744706888865,49102.748769255726,131.02304883590978,203.25996341717703,270.80188731329366,125.72390078032329,3.409212108384659,1.3128705038471211,3610.4906152439303,34.33606619128067,1.0
498.0,47641.602597174344,49117.44484231157,58.01577147453454,221.2030433697442,245.78319792912026,146.4185808963009,4.0878164283767005,1.779739176447825,4692.755731830682,33.68450523089673,1.0
560.0,48553.11263382227,48982.94432033207,-518.6137561983315,539.5477779842537,190.92052981269893,218.33092128210765,3.9575852369158695,1.572406771486651,4115.089960189658,37.7867247676077,1.0
560.0,48461.77486831033,48978.33088741344,-684.9408980951079,689.639163891198,222.18333140054918,301.43593339769325,3.6432566311057304,1.4692575011995492,3841.694265493714,38.78338604672473,1.0
561.0,48464.42564141029,49028.38560045409,-403.1195423262686,450.6742540600517,181.61495666631302,314.86823185353813,4.052452724333092,1.8701451435611356,4269.898731066495,27.03260185679293,1.0
562.0,48554.91292961454,49085.07145040703,-333.1847423363819,402.97344127463225,180.92161608625906,292.3881993335836,3.9307567291343624,1.3904776163681938,3551.6071914602558,24.70531412771625,1.0
563.0,48604.84781275684,49141.37084295595,-313.5093210761002,390.3846389831244,181.39838790225414,263.842017835343,4.020142624752789,1.5005307825632992,3716.365730996785,26.181057480176158,1.0
567.0,48655.62107941356,49079.374319153016,-314.6059279946226,391.076667869425,181.3640517145889,106.47049803436721,3.9514494909821734,1.3775453022322268,3867.3652629475355,45.59645799501879,1.0
567.0,50196.633282320276,49081.58315308089,33.16443198971843,228.457447380623,238.1936333039056,72.85345800565548,3.869114938432468,1.3435678669548523,3924.64674650411,48.91795285994477,1.0
568.0,48586.597159889185,49058.40125148572,-416.396789055292,460.25127055232906,182.1675825600139,244.17090851645733,4.102170724589567,1.5819791292945693,3751.912411306944,30.82792653791823,1.0
568.0,48605.526183705144,49057.37652472251,-475.53963218618884,504.93113931811575,186.26131284163608,252.80074447110204,4.223432718726738,1.6049995796165597,3768.667076777143,32.55979042241035,1.0
568.0,50080.11113083992,49080.2515986592,-599.1027359631861,608.9223117925086,203.41653292088768,183.50010495839194,3.8596225101747526,1.62323641020867,4004.601245717509,48.940756787724624,1.0
569.0,50167.763708424995,49093.7260384747,-97.8954611165588,276.3500084422703,205.9543824496236,99.69384686888104,3.512754903331829,1.4467035140132343,3875.4570771887397,41.86362336884007,1.0
645.0,47355.322437974384,49079.07309622616,-308.075685082574,386.972398629874,181.5820428785173,99.62233368902845,3.6989993970949553,1.3362003630559665,3368.6947564629136,46.889090307144286,1.0
678.0,46982.204019240824,49100.25987687994,-310.0938075288578,388.23649862813926,181.5112045062518,242.14459642229485,4.290314601566878,1.6325649262976227,4106.2661739357545,28.037877892780557,1.0
679.0,47004.40503628193,49162.026430524376,-341.8402015976849,408.62703095131474,180.80531809415905,98.73746546759483,3.7611011962849186,1.2786106651877034,3587.6087298276557,48.041257672012996,1.0
809.0,51196.6595975004,48390.29220026889,-89.62453910529182,272.84875616566865,207.60194999433642,96.21781842165034,3.7366511158132867,1.3531133177171681,3653.744612392462,41.81066389795391,1.0
810.0,46709.01946030307,49058.30824971,-320.3455256765413,394.71722046089076,181.1992887239024,128.96981421132816,3.651291009773283,1.3516170039555142,3902.768246210224,40.136474663110356,1.0
810.0,51215.06482585524,48411.93727358828,-190.37937085908473,319.89394240863516,191.082286546779,122.56647444869665,3.59309607937222,1.3110910866549015,3722.81768930559,37.212729142813004,1.0
812.0,45731.00241681729,48941.25860844564,-226.75033179274246,339.22812378266593,187.01938550257802,79.46326384662952,3.738408673584686,1.2311398524614943,3249.39564451925,49.57653246377428,1.0
815.0,51206.75329190635,48398.30799619825,-113.4438636305714,284.50410360695946,204.12767014537383,210.81955647134544,3.5787471595797298,2.684608517603645,NaN,32.13380834651612,2.0
817.0,51169.88268683779,48400.856695321745,13.339114215653076,234.6623214518681,232.47651548035876,165.72440877123387,3.636622488682099,1.4384868881974804,4239.444615180057,29.424301361570908,1.0
818.0,51216.42438583455,48550.18934344518,108.97243015125832,208.14957277624092,262.8172562100116,80.84103650561639,3.77640833811768,1.2924526642712142,3482.05386527986,45.17754654973377,1.0
820.0,51273.6084714353,48497.73910514981,196.2968488642677,191.4734194948429,296.6098144648692,135.69732168130673,3.669528035478983,1.3264400683736355,3377.108670640833,33.46492971736751,1.0
821.0,51248.71211393521,48381.159745480516,9.266233637646662,235.98293430176358,231.33908951085579,98.97888500938895,3.5776448777242082,1.3739126316751133,3988.831809526405,40.26517665927105,1.0
822.0,51171.845875900806,48399.02398734805,101.41115673915904,209.93181739355603,260.164602508173,88.15735685564388,3.4152823046170813,1.1323116722132114,2925.051516074427,41.10586965989086,1.0
826.0,51067.43544069056,48541.74451400747,166.20792142427737,197.84606641930884,285.4725004293916,153.880825446115,3.5138083505512703,2.4163785705216716,NaN,37.762088123765665,2.0
828.0,51064.725304660045,48499.03719670099,222.09646254228664,187.9226390809567,307.7057914995628,208.0540343544836,3.9116235958211707,1.4794062042542409,4008.522410796964,26.699955651314138,1.0
931.0,50653.392582613174,48480.23979458074,-193.80112170519635,321.65986375678165,190.65720130527734,294.5808987944307,3.6201562120370454,2.93038469383601,NaN,27.285871214392174,2.0
933.0,50589.92433132434,48485.76224527844,-165.2387698432229,307.25878234387295,194.479944246253,115.57373560679599,3.570801425289303,1.3895860547501422,3911.003829732525,38.71462780816623,1.0
935.0,50500.94731509577,48537.47290212754,-267.12669775645804,362.1526010066013,183.68984004262256,96.01937909602891,3.824443873617245,1.2077480395318398,3151.544103163566,44.86409605418496,1.0
936.0,50547.600174650375,48529.374773096635,-439.5668869373326,477.3622847232963,183.4537610535112,127.97950470196966,3.644307131543972,1.4639953112294404,4090.4136391752554,47.43599981396716,1.0
959.0,46174.037754842364,49098.23714383879,-261.3411005507315,358.77335263703486,184.09067738559565,383.98314623617614,3.9498725170833753,2.248962209536588,5246.790491123121,21.88538258842816,1.0
960.0,46220.53585307909,49116.66612542194,-296.23451519074774,380.40769634034285,182.6864737009445,1080.4842684744906,3.9994414644999368,5.062272964279685,NaN,14.9000850290081,3.0
975.0,45751.5001736151,48968.47019204841,-168.40171709168584,308.8156396609751,194.0259954687927,115.91506819063254,3.467463747141077,1.2150037757251877,3468.945602753737,37.334768293520824,1.0
976.0,45834.292236404675,48928.01548504968,-266.20667315085353,361.6131228819996,183.75187537473482,87.6929453174772,3.55058004894773,1.256760097975427,3154.2230646082926,48.19400840052857,1.0
977.0,45681.83766740662,48855.01969925473,-123.5967128145601,287.6415639957099,201.16739841024966,165.24102023407997,3.7099787986852606,1.3095366993843982,3233.1621071353156,29.930777879363333,1.0
981.0,46153.05415317514,48986.87897689239,-375.7142756929048,431.4619605877407,180.9231524031527,918.5755129431557,4.254891188423681,3.709096657208244,NaN,16.06265128332522,2.0
983.0,46079.56539643822,48973.48205791721,-300.1838454004496,382.066028639252,181.888856416188,427.19038867613176,4.3212405195519805,1.8032528507693408,4379.01209499719,20.12504700104407,1.0
984.0,46101.97126263769,48927.43698050247,-356.156314253318,418.1331182016744,180.7382748225755,790.5281521348777,4.198101863258429,2.36043313338726,5811.859695508137,15.42863175105559,1.0
985.0,46111.70237299919,48969.394730099404,-307.8231438482654,386.81448367389225,181.59112586814607,665.7069750801096,4.450701977238889,2.285982708078255,5014.424336664425,16.269492910681496,1.0
990.0,46039.59010783383,48900.7431669071,-311.3423338383876,389.0204664325879,181.46893393572557,322.0403826394906,4.125397492405441,1.726709014931292,4067.6190392280064,23.856552653665076,1.0
991.0,46090.76386572763,48974.823707624244,-362.1020344727054,422.1379575221134,180.75633614455,480.4791441030459,4.333679353405272,2.191103341055352,4636.7602903735715,20.65809642352121,1.0
996.0,46249.360230749866,48992.43358912123,-438.31350306740296,476.42371403066755,183.37371791440071,338.29272181848756,3.8103731859076646,1.8255106460686668,4232.426432260732,26.734357381047754,1.0
1009.0,49739.56324720645,48602.61837557881,-188.51732122026908,319.00933822853386,191.3753329001541,1133.796069751367,3.9026088591266905,7.009979441970706,NaN,15.241398187882321,4.0
1012.0,49685.38742234131,48612.84070102704,-172.72711715061266,310.95994845762584,193.41755274967386,248.7177727314132,3.5883114473257245,1.5842534877893006,3984.311533238502,24.891519862863873,1.0
1014.0,49740.56565436955,48630.51221743018,-246.10938192948248,350.34553852310165,185.5247584650007,554.2363729011932,3.795516829395261,3.2268295168277676,NaN,19.027110051235397,2.0
1018.0,46094.70648237964,48995.34526474774,-354.88079432700704,417.2995993170384,180.75511230655812,1005.6095497803005,4.005110181931799,3.767677425516811,NaN,14.868941244808195,2.0
1020.0,46144.64276485866,48971.4976355797,-447.8950493778166,483.63628218711125,184.01601759469898,134.4803715533517,3.7446906271235694,1.2404165514265777,3077.5542861839895,43.82768814727201,1.0
1036.0,49712.93298741119,48623.583770686404,-172.80539585982243,311.6982942542131,193.9718778918704,1290.0685101633399,3.8871962754093525,8.692109506000266,NaN,15.435479260607702,5.0
1037.0,49761.41307445807,48627.636963687495,-204.03000516638528,327.00415040451924,189.43922997448666,319.78496436672214,3.8297085540842675,1.9111729949799212,4183.754283266021,22.646423701270205,1.0
1042.0,49765.37454888591,48610.87504316976,-148.16948418745005,299.0198191642715,197.06133751446876,315.4707989477781,3.992182060099694,1.6245774929074281,3353.8192213122097,21.457806489673104,1.0
1043.0,49719.019940662954,48627.71265775517,-219.5333256012542,335.5652734518635,187.9658627565945,635.6188501513851,3.8218857535632758,3.3277564797246715,NaN,17.205494578802572,2.0
1045.0,49641.029702815365,48661.394704873106,-347.5757416345203,412.41230025945055,180.759705130408,101.34718230707746,3.692204322629861,1.3614603886015881,3758.4953949502838,48.55061673015483,1.0
1069.0,46164.027724606814,49029.23977206046,-383.6251513567713,436.9139740882307,181.04699923777503,282.0726931687699,4.030538267264814,1.5381890832350564,3731.2889360118606,27.007909162092325,1.0
1073.0,49684.6761868568,48614.670605387844,-197.6888927702863,323.6793996971507,190.18481518288587,174.6833687440457,3.562190164911924,1.4060125571887299,3492.9731276038183,30.49206330949582,1.0
1076.0,46196.24385704194,48995.44593017297,-356.8878279000028,418.62404300983394,180.7390435186624,336.14208849042933,4.203750445801953,1.8631886675183804,5099.307635736365,24.669756319701968,1.0
1076.0,47981.70749191484,48785.809116446064,222.0659915363829,187.9264625497437,307.69238723114256,107.01220101698198,4.061082320214232,1.676945307478942,4857.057811009771,42.534392871698195,1.0
1077.0,46161.13925009896,49011.54313968639,-345.26650708585083,410.88455017474087,180.7750548339375,364.8662507724511,3.9226663652691105,1.7639494280040338,4753.584209797555,22.905493925278602,1.0
