"logFC","logCPM","LR","PValue","FDR","Gene"
0.19696775896855,5.41146504223064,0.169556618345554,0.680506155909287,1,"CG1824"
-0.168609052346591,5.87510598220353,0.169515656936716,0.680542617826883,1,"CG12093"
0.872523126671168,-1.46643636640335,0.169193284967145,0.68082975816291,1,"CG32335"
0.207864940197908,8.02494812612819,0.169071514022061,0.680938304134751,1,"und"
0.18764226160869,8.51625273479256,0.168728623346823,0.681244200774565,1,"GlyP"
0.670002081246406,1.44906405540865,0.16871977388251,0.681252100288451,1,"CG8834"
-0.231192561831647,3.66878372845366,0.168708322169278,0.681262323070863,1,"Sld5"
0.185624719450313,7.8979791178296,0.168506278379869,0.681442751428367,1,"GlyS"
-0.462471497629259,2.39778481799083,0.168346298555041,0.68158570567246,1,"CG10097"
-0.197483280399833,5.78085027680728,0.167714877833586,0.682150704515371,1,"CG6236"
-0.367958592816304,2.07695922436758,0.167487983773206,0.682354033911856,1,"Cyp4d2"
0.167850460907912,7.89876009371537,0.167412412442552,0.682421792282923,1,"ScsbetaA"
-0.177228579951782,6.67708345582158,0.167297495534143,0.682524862704841,1,"Nup98-96"
-0.462292226946872,3.72393352490266,0.167201673584724,0.682610838215319,1,"elav"
0.218022622507828,4.26174033287911,0.167105755665199,0.682696928637392,1,"Pc"
-0.387157611200348,1.52129828753474,0.166968025321008,0.682820597939704,1,"Gfat1"
0.755707213751929,0.288412217506758,0.166880602998256,0.682899126106051,1,"CG4653"
-0.51197158003315,0.450366764644953,0.166872338731148,0.682906550826266,1,"CG32191"
-0.63143013172629,2.82636419977801,0.166728056364606,0.683036210478149,1,"Ag5r2"
-0.253291957977211,5.93935354237714,0.166678301380227,0.683080938077114,1,"dx"
0.195064731274966,9.01632671679034,0.166667742303758,0.683090431236212,1,"Men"
-0.151872443201846,7.0196404550946,0.166666191868519,0.683091825187695,1,"mino"
-0.173938709805351,5.64257019260032,0.166635735685034,0.683119208995296,1,"Srp9"
-0.272874975509371,4.76801362596335,0.16646407846722,0.683273604304327,1,"ida"
-0.20104152422917,4.24451457152037,0.166187132051986,0.683522896770226,1,"CG1233"
-0.147534874403206,7.22840527564974,0.166132187269628,0.683572383939947,1,"LeuRS"
0.243440426623103,3.62920336118006,0.166122578348486,0.6835810393965,1,"CG15073"
0.167289808846774,7.52157832735334,0.165970225243454,0.683718313980383,1,"CG32473"
-0.514085878028129,1.12829951423714,0.165967492762702,0.683720776695596,1,"NimB1"
0.197683685480297,7.08615835936183,0.165771636550332,0.68389735850709,1,"crol"
-0.149390175479353,7.05362507210141,0.165766161751069,0.683902296272808,1,"gwl"
-0.927385224754045,-2.16831968582507,0.165664840287837,0.683993696082947,1,"gskt"
0.195104998049128,5.78185243498728,0.165414640328557,0.684219535478383,1,"CG8112"
-0.16427365004618,7.60639719062581,0.165355064211212,0.684273340341993,1,"CG1354"
-0.603044551785376,2.22837163716716,0.16535310063358,0.684275113896329,1,"Tsp42Eb"
0.192416038793088,5.11021835054854,0.165241070543309,0.684376322714699,1,"Cog2"
-0.778716804909304,-1.79719350136002,0.165160331220693,0.684449288011223,1,"CG15533"
0.179740307349172,5.76387649719709,0.165149431738357,0.684459139623326,1,"CG14805"
-0.192862935916352,6.90330125126125,0.164879427606991,0.684703306712835,1,"pum"
-0.778504425636976,-0.281715792358849,0.16484098192423,0.684738092416149,1,"Spn42De"
0.209468030689631,4.06632595225041,0.16456326450899,0.684989511947782,1,"CG18508"
0.65783163389508,-0.177607663617715,0.164555866554851,0.684996212745055,1,"CG8248"
-0.569775506244101,0.102432869907646,0.164000450123235,0.68549979045866,1,"obst-B"
-0.163717371574602,6.97640346899899,0.163985745449537,0.68551313617913,1,"CG14478"
-0.312821343200247,3.2528474258234,0.163829708254137,0.685654795903024,1,"CG1840"
-0.224625401045902,3.66927129578106,0.163785046629417,0.68569535679866,1,"Ibf1"
-0.766805715997164,-0.81902927171201,0.16334492555768,0.686095411594922,1,"CG7992"
0.183924083402996,5.9590837021874,0.163247889851135,0.686183698026535,1,"CG13220"
-0.220364422912145,3.79707794058091,0.163083884441653,0.686332985218259,1,"CG9067"
-0.708158327310691,1.09892967144927,0.162910397060267,0.686490998503426,1,"bab1"
0.176364202983225,8.41325525462357,0.162874216721576,0.686523964088854,1,"regucalcin"
0.197848715643249,5.09073952952436,0.162711666506631,0.686672123691823,1,"Aatf"
0.161843145075781,6.63235077571809,0.162697511698511,0.686685029443326,1,"Csk"
0.493794898072537,2.46867527387634,0.162678529373278,0.686702337744112,1,"d"
0.287459012825157,3.54412822553847,0.162644169632532,0.686733670334126,1,"CG33096"
0.201006321730707,5.54669967811251,0.162622676840421,0.686753271531563,1,"CG9034"
0.174060440564587,6.82841994752957,0.162474413633547,0.686888527038448,1,"CG4686"
0.195784444160996,5.26487923384858,0.162371391245612,0.686982553126007,1,"CG6967"
0.585287591640024,-0.557730563782642,0.16233658088147,0.68701433155583,1,"CG1143"
-0.200647469719439,4.72767140505883,0.162102885087954,0.687227775375387,1,"CG11970"
0.178999755992851,4.82153891965404,0.16209482605027,0.687235139208862,1,"CG14562"
0.178405182688926,7.17013290007219,0.162036048579708,0.687288852738918,1,"CG1620"
-0.578960638241272,-0.801230201546913,0.161909374588554,0.687404651703319,1,"Kua"
0.179180418663937,5.13586721751151,0.161755449624081,0.687545432988689,1,"Lap1"
0.177865930470304,8.11728688686903,0.161612072479434,0.687676637153406,1,"Mcad"
0.177279823847243,5.8296853630945,0.161503757107607,0.687775801188987,1,"Egfr"
-0.579882128405253,-0.272407285533823,0.1614881639329,0.687790080109519,1,"spz3"
0.571977185849307,-1.17809066437369,0.161382559240123,0.68788680510342,1,"Lsp1gamma"
-0.187873747344033,5.06407850021308,0.161260408222526,0.687998730990426,1,"DNApol-gamma35"
-0.278499107838322,3.61584973119895,0.161237117251257,0.688020077887022,1,"CG10344"
-0.150401482357892,5.65122799589433,0.16119673322447,0.688057095342319,1,"Pi4KIIalpha"
1.06029499337585,2.83133693040016,0.161152651064695,0.688097508786752,1,"CG7950"
0.212489562905059,5.16120881775688,0.160814627135679,0.688407614348013,1,"BCL7-like"
0.154440858926652,6.6876043775369,0.160533086952292,0.688666190225473,1,"CG15093"
0.150402480308207,6.65832519196637,0.160441239479786,0.688750602924277,1,"Cbp80"
-0.407700153031114,1.64998611510022,0.160366410153739,0.68881939577315,1,"CG9650"
0.765477450525608,-0.173326896086727,0.16035802679313,0.688827104008611,1,"LysC"
-0.669500517204492,-0.460445584769151,0.160238141460159,0.688937360374948,1,"CG3739"
-0.291256999989,3.27251666254682,0.160014473184221,0.68914319202493,1,"CG10324"
-0.646140206838361,-0.816333203251292,0.159999431284292,0.689157040382426,1,"CG42867"
0.638383327438113,3.55934008479087,0.15952130777282,0.689597619846313,1,"inaF-D"
-0.172032214897726,8.47016786980011,0.159308213697594,0.689794227638595,1,"ATPsynO"
0.204704300830145,5.8771162911447,0.159212737428658,0.689882366722733,1,"atms"
-0.481516916152724,2.37589252827641,0.159054102370624,0.690028878714178,1,"clumsy"
-0.163133227703505,5.98792168423768,0.158891987733488,0.690178691888256,1,"Gapvd1"
-0.489323807340479,1.43248802520565,0.158671166820064,0.690382899186656,1,"BomT3"
0.194313208816315,5.94453332273959,0.158618263376868,0.690431846847208,1,"cold"
0.210740454058034,7.53125992420409,0.158577091365061,0.690469946822671,1,"ND-75"
0.219574724666744,3.87444331235812,0.158496968365168,0.690544107900603,1,"Aldh7A1"
0.158738762682972,5.45403706214148,0.158152310190309,0.690863368047498,1,"CG32066"
-0.162019001182537,5.52885830995363,0.158026288268228,0.690980203940489,1,"CG31550"
-0.934275113108083,-1.66976839826087,0.157958307009239,0.691043252290128,1,"CG32812"
-0.244320549377394,5.96070128924301,0.157897049681596,0.691100078073282,1,"Tsp97E"
-0.186638804187744,4.60127375844496,0.157777647954033,0.691210878606737,1,"htt"
0.225238764705015,3.85980463965452,0.157418392191751,0.691544548124199,1,"Syx17"
-0.227066803005221,11.6593264329751,0.157385171718715,0.691575424882176,1,"Vm26Aa"
-0.173224709890855,6.8506065148349,0.157368446912088,0.691590971175699,1,"Uggt"
-0.212217349613596,4.19303509652659,0.157331105775631,0.691625684520591,1,"ste14"
-0.213497865949444,12.3787464701721,0.157177841820896,0.691768212860861,1,"eEF2"
-0.427248936110158,2.72668663407069,0.157157603227138,0.691787039820078,1,"CG12182"
-0.17694227558945,4.77532064020353,0.156993531260308,0.691939719634061,1,"wus"
-0.247634296960927,3.13350553625791,0.156988922127703,0.691944010069444,1,"CG32262"
0.190161313383157,5.98262634283605,0.156952468836288,0.691977945375425,1,"jvl"
0.310153331402741,3.74391446881968,0.156676123598104,0.692235350672442,1,"Su(H)"
0.17294091300502,4.9650479287465,0.156645747929297,0.69226366048978,1,"CG7484"
0.162221621536018,5.57567424845916,0.156400681829243,0.69249217583992,1,"toc"
-0.215472797810403,5.73061617849392,0.156388137342931,0.692503878692139,1,"Clbn"
-0.151661059476502,6.93138132588869,0.156370600775583,0.692520239606699,1,"Nnp-1"
0.172470804498316,4.55959882021744,0.156300296166694,0.692585841643309,1,"CG18004"
-0.146726245710318,5.81777797010922,0.156250650039304,0.692632177291812,1,"brun"
-0.156077985441995,6.32316403213713,0.156230763949165,0.692650739734831,1,"CG7970"
0.142535488426531,6.45362937275694,0.156003622318393,0.692862859458318,1,"vap"
-0.660361472247285,-1.11051221592494,0.155874073239016,0.692983920820505,1,"CG30431"
-0.197420142249073,7.82212835614492,0.155745614669367,0.693104020551319,1,"ND-39"
-0.177890507004966,5.88237493976418,0.155340119171157,0.693483506282846,1,"Ptp69D"
-0.182525359199111,4.3932720902993,0.15485475066199,0.693938494889455,1,"DEF8"
-0.360180759944262,11.0007765918887,0.154782297374027,0.694006483832728,1,"RpL41"
-0.205512684994807,4.28039554851489,0.154685415707948,0.694097424673601,1,"Cht11"
-0.674312321905064,0.564633707756827,0.154639096408387,0.694140915273465,1,"CG32706"
-0.228418242456871,3.43158573027699,0.154622928693285,0.694156097403822,1,"pad"
-0.235502026310196,3.95407126201182,0.154524956826695,0.694248116509216,1,"Ogg1"
0.254707239482068,4.72082775104017,0.154195567023569,0.694557739803246,1,"Fbxl4"
-0.186660297257344,4.75421230178632,0.154075059312894,0.694671111273437,1,"Spc105R"
-0.712737707787024,-0.649047862288073,0.153862108135082,0.694871577045284,1,"CG9689"
0.192698967866612,5.16962214335236,0.153814859129461,0.69491607751988,1,"CG8314"
0.571971448484005,0.499316353555883,0.153695870204571,0.695028179665065,1,"dpr18"
-0.24168451979953,4.05108572025639,0.153649611538089,0.695071774510867,1,"CG12253"
-0.173642028011985,5.36043995140053,0.153602193997457,0.695116469355028,1,"CG12811"
-0.190907435373862,4.69285829228016,0.153554746900268,0.695161200025162,1,"CG8369"
0.213339026479178,4.83369611591754,0.153437519373933,0.695271750266255,1,"Lsd-1"
0.380571763922415,2.51277339690809,0.15335055021479,0.69535379713569,1,"CG32814"
1.13896355172505,-2.45306690954146,0.153316801943954,0.695385642544887,1,"CG5928"
-0.23559873741116,3.81654141400574,0.153256382438537,0.695442665456509,1,"rhi"
-0.154739448999421,6.08852787241918,0.153184603493507,0.695510426066229,1,"Mvb12"
0.142568100673276,6.03275004477289,0.152898138805448,0.695781036338386,1,"Ube3a"
-0.138136243939971,6.33216648337902,0.152741330350338,0.695929290008551,1,"SpdS"
-0.222611779372442,3.39121329297163,0.152641960977623,0.696023283636554,1,"CG15436"
0.16533229194939,5.0000106345218,0.152628917614948,0.696035623989499,1,"trr"
0.169468922432437,7.15783657726456,0.152249066026094,0.696395269270535,1,"Usp5"
0.195141617227855,7.32249649254147,0.152225088828654,0.696417988332986,1,"alphaCOP"
0.243077146229764,3.8044927743374,0.152139901484961,0.696498722391984,1,"alpha-Est7"
0.282125457194054,3.55485913086646,0.152052134848263,0.696581928148571,1,"CG10738"
0.603091774188764,-1.02156755870666,0.151257103854253,0.697336907954508,1,"CG14880"
0.188607058244592,4.18370077509594,0.150979336396353,0.697601220733798,1,"CG31633"
0.552668277806688,-0.303837061973063,0.150942470269392,0.697636322146413,1,"CG1695"
0.157690320000871,5.65595397135558,0.1507262149178,0.697842325163778,1,"csul"
-0.332829034274465,3.21133472820538,0.150700517181045,0.697866815912692,1,"bnb"
0.338877067348159,2.81566088327377,0.150664008383696,0.697901614073387,1,"LManI"
0.66088623684523,0.222997239979559,0.15063538106206,0.697928903442168,1,"Nepl6"
0.185222971559656,4.70056865698629,0.150549964176806,0.698010345942362,1,"CG31678"
0.208763074001911,5.05491722972691,0.150486635592353,0.698070745055729,1,"CG31249"
0.237105306550604,3.32854938694814,0.150486302067289,0.6980710631912,1,"Atac1"
0.204881844557341,6.07306734999192,0.150448458609418,0.698107163101491,1,"Patr-1"
-0.219137444194241,6.17314945560285,0.150381871882743,0.698170694685573,1,"sinu"
0.292733175217542,4.52104477154408,0.150359706774363,0.69819184640045,1,"Vps15"
-0.302297176110619,3.97895543260731,0.150318860998048,0.698230829397253,1,"CG6847"
0.154967957723251,5.42517266163414,0.150262363775599,0.698284760095898,1,"Apc"
0.155362078643586,5.34223266137263,0.150241943077347,0.698304256003638,1,"twf"
0.557083459140282,1.10816737390496,0.15021092835935,0.698333869075836,1,"CG7724"
-0.345513982034705,2.0800334727896,0.150043342508198,0.698493942097019,1,"CG14636"
-0.681223793970993,-2.44559973438827,0.149954576543022,0.69857877035866,1,"CG34236"
-0.172714414393579,4.85637147835368,0.149933117867548,0.698599281449614,1,"lin-52"
-0.200377493405341,4.3914431812819,0.149873164995055,0.698656595835533,1,"dgt3"
-0.169146112830783,5.07813762830467,0.149804507545277,0.698722247909675,1,"l(2)37Bb"
0.625218738578044,-1.38015596146898,0.149727042012562,0.698796343279164,1,"CG13436"
-0.17700496206482,5.35314729401089,0.149463414808093,0.699048666532229,1,"EMC8-9"
0.1818644033748,8.05847495447983,0.149264914572655,0.699238824223129,1,"Trx-2"
0.686756025176837,0.610226718193103,0.149162079087363,0.699337394896092,1,"Nepl10"
-0.224458728075481,4.03661152701261,0.149007438788541,0.699485695457273,1,"Coq2"
-0.177184077207704,5.47414385557913,0.148774340842691,0.699709404345955,1,"Cdep"
-0.167971809421148,4.76790877001754,0.148665456181,0.699813972182825,1,"jing"
-0.977643379293261,-2.0376926761012,0.148661045232622,0.699818209182335,1,"CG33288"
-0.181346911010157,5.34356264955914,0.14847397881914,0.699997965001641,1,"raw"
-0.550287176025252,-0.185581044777278,0.148469657054163,0.700002119407794,1,"CG7227"
-0.181660290525389,7.87977418167783,0.148418904832431,0.700050911464497,1,"eIF4G1"
-0.237281504246542,3.8805965964712,0.148372556040122,0.700095478532485,1,"sro"
0.1516102550004,6.1484440301658,0.148297324754679,0.700167834823763,1,"Prat"
0.206094840563387,4.95149020799799,0.148241709468786,0.700221338298631,1,"Acox57D-d"
0.171892283691014,4.73596066888427,0.148127175632226,0.700331559397166,1,"CAH2"
-0.430131884386489,3.53831996843294,0.148001567915053,0.700452493655462,1,"CG8539"
-0.1887866531399,4.75529231122262,0.147923952157065,0.700527251032647,1,"Exo84"
-0.202269932404547,7.47007761772026,0.147668958156927,0.700773012884587,1,"CG13887"
-0.200192721733783,4.99794911397469,0.147668376099158,0.700773574147227,1,"Usp12-46"
-0.143801969379312,6.13545414570988,0.147542574080196,0.700894911448857,1,"l(1)G0196"
