"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
596.949296046438,-0.371526973277554,0.172909812008373,0.0288064966041381,0.0419768192054992,"FBgn0036476","sstn","not_deg"
646.530863467025,0.404736223642213,0.187661585740208,0.0288298945449851,0.0420053399819448,"FBgn0035805","CG7506","not_deg"
273.060540874269,0.406289034382208,0.189394709341615,0.028877041424876,0.0420684509546422,"FBgn0050491","CG30491","not_deg"
2041.97274956029,0.236113018231818,0.10860871072955,0.028894738277205,0.0420886476895345,"FBgn0283438","CG46280","not_deg"
374.376109324025,-0.430389046432012,0.20154969963849,0.0289696872054352,0.0421866267262173,"FBgn0035160","hng3","not_deg"
4.73480041975995,1.64656008425026,1.15234877334753,0.0290344104116704,0.0422696667091145,"FBgn0031715","tomb","not_deg"
3393.01418291577,0.352275028220858,0.16327642622932,0.0290575766997025,0.042297784987768,"FBgn0024814","Clc","not_deg"
7.42358085627924,1.58842717965721,1.04486458601281,0.0290809187760888,0.0423261516650921,"FBgn0031844","CG13771","not_deg"
4.87732655880292,1.97915687700731,1.49518771225661,0.0291260901981606,0.0423862783798282,"FBgn0033190","Gpo2","not_deg"
14.7742329608124,-1.53161410297447,0.90145799413469,0.029175400230723,0.0424524111493955,"FBgn0032869","CG17470","not_deg"
1793.92414641341,-0.355369330074654,0.165323608571765,0.0292064262161032,0.0424919252488159,"FBgn0263395","hppy","not_deg"
4.12661026776417,1.9165645286039,2.02343987400385,0.0292365337594527,0.0425300928297285,"FBgn0037296","Prosbeta2R2","not_deg"
2452.44189250474,-0.352221033312781,0.164712094116099,0.0295356494535821,0.0429589798524971,"FBgn0032596","Prosbeta4","not_deg"
3.04572301874168,0.940938986334156,1.77183977767652,0.0295430790329373,0.0429589798524971,"FBgn0053191","CG33191","not_deg"
2370.25726602807,-0.340687340627037,0.158658891784114,0.0295431017182337,0.0429589798524971,"FBgn0039600","CG1646","not_deg"
436.27234448225,-0.339622247511257,0.158231777530886,0.0296165677019058,0.0430544039940323,"FBgn0037342","CG2931","not_deg"
1998.9629488723,-0.24070104470505,0.110892475722596,0.0297315203746107,0.0432157921251292,"FBgn0027549","Nulp1","not_deg"
1006.63422019963,-0.348731266347255,0.163264505719814,0.0298369773917014,0.0433633370960796,"FBgn0026056","Rlip","not_deg"
218.702277138888,-1.14265685635311,0.694592425644644,0.0298922859815919,0.0434322217914356,"FBgn0028991","seq","not_deg"
1966.15400758018,0.427314379867717,0.200079361815769,0.0299126309551539,0.0434560317395594,"FBgn0032600","BuGZ","not_deg"
1181.33798217428,-0.257127756325152,0.119336858234386,0.0299800875189888,0.0435482684162583,"FBgn0037644","CG11964","not_deg"
1851.0697254093,-0.316045053992717,0.147260019797355,0.0300293936685018,0.0436141193756812,"FBgn0038421","CG17931","not_deg"
1171.69529517487,-0.297521392656717,0.138585080923181,0.0300449024800555,0.0436278838769811,"FBgn0031951","r2d2","not_deg"
1032.48105437227,-0.243422808516975,0.113181357269851,0.0300468176573525,0.0436278838769811,"FBgn0034521","Mgat1","not_deg"
7610.37651057615,-0.376344396444929,0.176648161484917,0.0300645081869604,0.0436477984784907,"FBgn0014455","Ahcy","not_deg"
6.60196436137234,1.75428542618276,1.30313011636794,0.0300835953646275,0.0436697352067173,"FBgn0039386","CG5948","not_deg"
16.4197501425892,0.412549295317522,1.14624940196764,0.0302224884615954,0.0438655549647479,"FBgn0033301","CG12780","not_deg"
551.595056022611,0.645388660422082,0.31303739826043,0.0303564892920242,0.0440542231597179,"FBgn0003997","hid","not_deg"
65.818501873359,0.787802132886464,0.393806988013045,0.0304242028513723,0.0441466561792082,"FBgn0035264","Oseg4","not_deg"
2580.4232076963,-0.496092625416537,0.237189327947696,0.0304749415909142,0.0442085954113143,"FBgn0011666","msi","not_deg"
1947.13886487135,0.267248340735685,0.125040306627971,0.0305320338839488,0.0442855656599416,"FBgn0031213","galectin","not_deg"
4.67185512080655,1.65780602464394,1.20561731238937,0.0306034889364094,0.0443833454658268,"FBgn0065110","ppk10","not_deg"
1922.80998513212,0.388806466483536,0.182748311465667,0.0307180812667447,0.0445377700130539,"FBgn0031985","mon2","not_deg"
2790.35051854183,1.56278310291454,0.977241590516927,0.0308981889522873,0.0447870778476719,"FBgn0041164","armi","not_deg"
2563.95380205447,-0.300393445722668,0.140670561326331,0.0309549816960646,0.0448575556318845,"FBgn0261270","Sps1","not_deg"
2530.25177694666,-0.239556563914103,0.111867979673797,0.0309736078685131,0.0448786242275368,"FBgn0033844","bbc","not_deg"
2885.69066519924,0.192009920425561,0.0894565324967668,0.0309779709567267,0.0448790237636705,"FBgn0034577","cpa","not_deg"
4877.82011721521,-0.389716800890961,0.186408363486638,0.0310938146570381,0.0450409083026753,"FBgn0262124","uex","not_deg"
228.541211373886,0.416768119091898,0.197307921279338,0.0311080652625371,0.0450556069888745,"FBgn0002036","CG10561","not_deg"
328.846328545459,0.55862305351734,0.268292153564571,0.0313261940253032,0.0453655513581943,"FBgn0035099","CG6845","not_deg"
7.2578203495561,1.47432429761179,0.955640722252544,0.0313688403934315,0.0454213197309611,"FBgn0036529","Pgant8","not_deg"
896.604160024202,-0.332400936507713,0.156553813462064,0.0314485186982602,0.0455173755746857,"FBgn0037102","CRIF","not_deg"
241.971555580824,-0.850984991749197,1.48746329876996,0.031451760335623,0.0455173755746857,"FBgn0061209","His2B:CG17949","not_deg"
315.073677060189,1.97495887173365,1.610659637939,0.0314887204484573,0.04556485905694,"FBgn0032618","CG31743","not_deg"
154.45239282212,-0.521088730437198,0.250669974325547,0.0315301465846678,0.0456127812252507,"FBgn0026417","Hus1-like","not_deg"
454.204046416054,0.403487693200744,0.19086460218076,0.0315767531874581,0.0456741865364629,"FBgn0052137","CG32137","not_deg"
355.045507881337,-0.584016291769454,0.285355582808623,0.031700020459031,0.0458464468704109,"FBgn0031822","Phf5a","not_deg"
358.539393451271,-0.478421787100908,0.231108432384163,0.0317514427319894,0.0459147690237382,"FBgn0035164","CG13901","not_deg"
2133.81114737189,-0.397400135110437,0.188690316887347,0.0317589852144913,0.0459196283454193,"FBgn0034071","CG8405","not_deg"
1116.56881695263,-0.469874858856744,0.225354938839234,0.0318044776293454,0.0459793501474934,"FBgn0032725","Nedd8","not_deg"
909.794215307672,-0.271142058081412,0.127468003102327,0.0318245763004171,0.046002349628565,"FBgn0026679","IntS4","not_deg"
47.5283177890293,0.794911868814673,0.400613706966266,0.0320179522738483,0.0462757820148551,"FBgn0050187","CG30187","not_deg"
907.225725044686,0.382446117474144,0.180358253724552,0.032025422958172,0.0462776793765755,"FBgn0031818","CG9536","not_deg"
346.500624401002,-0.67155417688813,0.334964202522079,0.0320276944975043,0.0462776793765755,"FBgn0031253","CG11885","not_deg"
4097.13040706681,-0.510637763593869,0.247129017775826,0.0321142284502518,0.0463966089978638,"FBgn0041188","Atx2","not_deg"
3762.57078446092,0.442521240054705,0.212129681812828,0.0321215743393473,0.046401116464417,"FBgn0037240","Cont","not_deg"
148.285935310822,-0.458463476713975,0.219576380138434,0.0321519412771192,0.0464388733521137,"FBgn0051388","CG31388","not_deg"
41.7121351678643,0.941234104286282,1.76487631341556,0.0323109503008792,0.0466624009343224,"FBgn0039472","CG17192","not_deg"
467.972683631363,0.357002646970398,0.169347572546553,0.032388310748766,0.0467679710706799,"FBgn0023530","CG3740","not_deg"
5812.86497689295,0.343722821196785,0.16176875285366,0.0324116475029854,0.0467955147380382,"FBgn0011260","Sema2a","not_deg"
4327.20472644934,-0.644754164493675,0.333216532826662,0.0324371391099628,0.0468261619021025,"FBgn0037098","Wnk","not_deg"
5.08155277798352,1.63324642132914,1.75572466808542,0.0324635826690308,0.0468581750632258,"FBgn0262565","CR43105","not_deg"
661.608371162111,0.427025679472464,0.203366714412698,0.0325069510831644,0.0469146060585102,"FBgn0032597","CG17904","not_deg"
6.68015316812591,1.82352691114592,1.80851571967573,0.032537235376936,0.0469521414691493,"FBgn0039058","VhaAC39-2","not_deg"
601.943829692911,-0.535547229753224,0.260716082197295,0.0325723496617829,0.0469966359114817,"FBgn0086691","UK114","not_deg"
634.284819889985,-0.333107544575485,0.157945996573463,0.0325873350977781,0.0470120798020764,"FBgn0033692","wash","not_deg"
1451.80294670528,-0.267353917780929,0.126328223365967,0.0326071996495119,0.0470345575606464,"FBgn0033816","CG4679","not_deg"
228.44769851219,-0.527981369419987,0.256709886037758,0.0326451780347098,0.0470831544491152,"FBgn0030039","CG12123","not_deg"
594.181089987048,-0.454053405605742,0.21855363730565,0.0327020793906013,0.0471590270171791,"FBgn0286203","stw","not_deg"
